year,engine_name,cylinders,bore_mm,stroke_mm,displacement_cm3,compression_ratio,con_rod_length_mm,con_rod_to_stroke_ratio,intake_valve_dia_mm,intake_valve_lift_mm,exhaust_valve_dia_mm,exhaust_valve_lift_mm,intake_duration_deg,exhaust_duration_deg,LSA_deg,advance_deg,source_file
1937,Pontiac Six 37-26 85 HP @ 3600,6,87.3125,101.6,3649.9565,6.2,192.0875,1.8906,40.4813,7.5406,37.3062,7.5406,224,230,108.5,1.5,30s/pontiac_223_i6.mr
1938,Cadillac Fleetwood 346 V8 1938 140 @ 3400,8,88.9,114.3,5675.8332,6.25,222.25,1.9444,47.7774,8.509,41.4274,8.763,222,242,111,0,30s/cadillac_346_v8.mr
1938,Cadillac Series 90 V16 1938 185HP @3600,16,82.55,82.55,7069.0507,6.75,161.925,1.9615,38.1,7.366,34.925,7.6708,214,236,103.5,2.5,30s/cadillac_431_v16.mr
1938,"Opel 2,5-32 55 @ 3500",6,80,82,2473.0617,6,152,1.8537,36,8,34,8,233,227,112.5,-2,30s/opel_151_i6.mr
1938,Opel Ol 38 37 @ 3500,4,80,74,1487.8583,6,152,2.0541,36,8,34,8,228,236,111,1,30s/opel_91_i4.mr
1938,White 270 86 @ 2600,6,90.4875,114.3,4410.2635,5.88,240.5065,2.1042,42.0687,10.0584,41.275,10.0584,225,230,106.25,3.75,30s/white_269_i6.mr
1938,White 529 130 @ 2200,6,117.475,133.35,8672.1156,5,266.7,2,53.975,9.6774,51.5938,9.6774,231,231,113,-2.5,30s/white_529_i6.mr
1939,Ford 239 V8 95 @ 3600,8,80.9625,95.25,3922.9491,6.15,222.25,2.3333,39.04,7.4168,39.04,7.4168,224,234,111.5,-0.5,30s/ford_239_v8.mr
1939,Mack EO 148 @ 2300,6,111.125,146.05,8498.9689,5.5,319.0875,2.1848,55.372,12.7,48.006,12.7,235,235,107.5,0,30s/mack_eo_519_i6.mr
1939,Maybach HL 116 300 @ 3300,6,125,150,11044.6617,6.5,270,1.8,65,13,53,11,240,240,107.5,-2.5,30s/maybach_hl116_674_i6.mr
1939,White 264 78.5 @ 2600,6,92.075,107.95,4312.68,6.11,203.2,1.8824,44.45,9.0424,41.275,9.0424,225,225,112.5,-1.88,30s/white_263_i6.mr
1939,White 681 (24A) 210 @ 3000,12,104.775,107.95,11168.8668,5.88,203.9938,1.8897,46.99,9.6774,44.45,9.6774,230,223,105.75,0.75,30s/white_682_f12.mr
1940,Willys L134 61 @ 3600,4,79.375,111.125,2199.5261,6.48,233.3625,2.1,38.8937,9.1186,37.3062,9.1186,239,239,109,-1.5,30s/willys_134_i4.mr
1946,МЗМА-400 1946 23 HP @ 3600,4,67.5,75,1073.5411,5.8,160,2.1333,28.6,7,28.6,7,224,236,109.5,2.5,30s/mzma_400_66_i4.mr
2000,Porsche Typ 101/4 300 @ 2000 ; 320 @ 2500,10,115,145,15060.9915,5.9,280,1.931,63,12,51,12,245,245,109,-2.5,30s/porsche_t101_919_v10.mr
2023,Created by oror 2023,7,66.675,73.025,1784.7835,6.6,139.7,1.913,33.3375,7.493,30.1625,7.493,243.6,243.6,114,1.5,30s/ford_109_r7.mr
2023,Created by oror 2023,8,54.7687,101.6,1914.8697,6.5,190.5,1.875,27.7813,7.493,25.0031,7.493,243.6,243.6,114,1.5,30s/ford_117_x8.mr
2023,Created by oror 2023,8,63.8969,76.2,1954.7674,7,133.35,1.75,33.3375,7.493,33.3375,7.493,243.6,243.6,114,1.5,30s/ford_119_x8.mr
2023,Created by oror 2023,12,53.975,76.2,2092.2395,6,127,1.6667,26.1937,7.493,26.1937,7.493,243.6,243.6,114,1.5,30s/ford_128_v12.mr
2023,Created by oror 2023,9,66.675,73.025,2294.7216,6.6,155.575,2.1304,32.5374,7.493,32.5374,7.493,245,245,115,2.5,30s/ford_137_r9.mr
2023,Created by oror 2023,6,101.6,107.95,5251.1109,5.82,203.2,1.8824,44.45,9.0424,41.275,9.0424,229,225,111.5,-1,30s/hercules_jxd_320_i6.mr
2023,Created by oror 2023,8,69.85,96.8375,2968.6313,4.5,188.9125,1.9508,41.275,8.7312,41.275,8.7312,298,272,98,6,30s/hoffman_181_x8.mr
2023,Created by oror 2023,8,140,165,20319.8213,4.8,290,1.7576,56,13,56,13,252,272,111.25,-4.75,30s/mt_5_1240_v8.mr
2023,Created by oror 2023,4,120,146,6604.8844,4.8,279.4,1.9137,58,13,54.6,13,272.3,275.3,114.1,-4.8,30s/t26_403_i4.mr
2023,Created by oror 2023,6,101.6,114.3,5559.9998,4.7,231.78,2.0278,47.56,9.14,44.58,9.14,229,227,112,-0.5,30s/zis_5_339_i6.mr
2024,Created by oror 2024,4,48.4188,85.725,631.3708,5,161.925,1.8889,25.4,6.35,25.4,6.35,235,230,111.25,-1.25,30s/ford_39_i4.mr
2024,Created by oror 2024,6,114.3,120.65,7427.8123,4.77,244.475,2.0263,50.8,9.8552,50.8,9.8552,229,227,112,-0.5,30s/hercules_yxc2_453_i6.mr
2024,Created by oror 2024,16,79.375,101.6,8043.9812,5.5,239.7125,2.3594,42.0687,8.7312,38.8937,8.7312,225,240,111.25,-1.25,30s/lycoming_491_v16.mr
2024,Created by oror 2024,12,105,115,11949.4404,6.5,225,1.9565,57,10,48,10,230,230,110,0,30s/maybach_hl120_729_v12.mr
2024,Created by oror 2024,12,130,145,23095.4184,6.8,267.5,1.8448,74.2,12,59.2,12,240,240,107.5,-2.5,30s/maybach_hl230_1409_v12.mr
2025,Created by oror 2025,12,76.2,101.6,5559.9998,5.5,228.6,2.25,42.8625,7.9375,38.1,7.9375,237,248.5,108.88,-9.62,30s/franklin_339_v12.mr
2025,Created by oror 2025,12,88.9,120.65,8986.7358,5.3,241.3,2,39.6875,7.9375,38.1,7.9375,188,240.5,117.12,-4.88,30s/franklin_548_v12.mr
2025,Created by oror 2025,6,127,152.4,11583.333,4.83,307.975,2.0208,61.9125,10.4902,55.1656,10.4902,225,240,108.75,1.25,30s/gmc_707_i6.mr
2025,Created by oror 2025,8,78,92,3516.8747,6.3,207,2.25,38,7.5,38,7.5,250,254,108,1,30s/horch_215_v8.mr
2025,Created by oror 2025,8,78,100,3822.6899,5.8,207,2.07,38,7.5,38,7.5,219,222,105.75,0.25,30s/horch_233_v8.mr
2025,Created by oror 2025,8,82,95,4013.5731,6.3,190,2,40,8.5,38,8.5,269.6,269.6,109.5,-3,30s/mercedes_m147_245_v8.mr
2025,Created by oror 2025,6,98.425,130.175,5942.642,5.88,240.5065,1.8476,42.0687,9.6774,42.8625,9.6774,240,240,107.5,2.5,30s/white_362_i6.mr
