source_file,cylinders,bore_mm,stroke_mm,displacement_l,displacement_cyl_l,compression_ratio,con_rod_length_mm,con_rod_to_stroke_ratio,intake_valve_dia_mm,intake_valve_lift_mm,exhaust_valve_dia_mm,exhaust_valve_lift_mm,intake_duration_deg,exhaust_duration_deg,LSA_deg,advance_deg
10s/apperson_332_v8.mr,8,82.55,127,5.4377,0.6797,4.5,292.1,2.3,39.6875,9.525,39.6875,9.525,210,245,116.25,-3.75
10s/aster_63_i1.mr,1,105,120,1.0391,1.0391,4.5,258,2.15,50,10,50,10,220,220,110,0
10s/bradley_294_i4.mr,4,104.775,139.7,4.8179,1.2045,4.828,304.8,2.1818,42.39,10.6,42.39,10.6,172,210,97,-2
10s/brouhot_119_i4.mr,4,75,110,1.9439,0.486,3.75,275,2.5,40,8,40,8,205,225,117.5,-5
10s/buda_h_312_i4.mr,4,107.95,139.7,5.1144,1.2786,4,311.15,2.2273,47.625,9.525,47.625,9.525,220,240,115,0
10s/buda_i_276_i4.mr,4,101.6,139.7,4.5304,1.1326,4,311.15,2.2273,47.625,9.525,47.625,9.525,220,240,115,0
10s/buda_ls_303_i6.mr,6,88.9,133.35,4.9664,0.8277,4.25,285.75,2.1429,38.1,9.525,38.1,9.525,220,240,115,0
10s/buda_o_294_i4.mr,4,104.775,139.7,4.8179,1.2045,3.827,301.625,2.1591,47.625,7.9375,47.625,9.525,220,240,115,0
10s/buda_q_243_i4.mr,4,95.25,139.7,3.9818,0.9954,4.007,301.625,2.1591,47.625,7.9375,47.625,9.525,220,240,115,0
10s/buda_r_197_i4.mr,4,88.9,130.175,3.2321,0.808,4.266,285.75,2.1951,38.1,9.525,38.1,9.525,220,240,115,0
10s/buda_ss_364_i6.mr,6,95.25,139.7,5.9727,0.9954,4.25,311.15,2.2273,42.8625,9.525,42.8625,9.525,220,240,115,0
10s/buda_t_312_i4.mr,4,107.95,139.7,5.1144,1.2786,4.185,301.625,2.1591,47.625,9.525,47.625,9.525,220,240,115,0
10s/buda_w_226_i4.mr,4,95.25,130.175,3.7103,0.9276,4.253,285.75,2.1951,38.1,9.525,38.1,9.525,220,240,115,0
10s/buda_y_382_i4.mr,4,114.3,152.4,6.255,1.5637,4,336.55,2.2083,53.975,9.525,53.975,9.525,220,240,115,0
10s/buick_166_i4.mr,4,95.25,95.25,2.7148,0.6787,4,177.8,1.8667,31.75,6.35,31.75,6.35,199.5,249.5,113.75,-2.18
10s/buick_221_i4.mr,4,95.25,127,3.6198,0.9049,4,254,2,38.1,7.1437,38.1,7.1437,202.3,248.3,113.97,-1.28
10s/buick_331_i6.mr,6,95.25,127,5.4297,0.9049,4,254,2,38.1,7.1437,38.1,7.1437,202.3,248.3,113.97,-1.28
10s/buick_384_v12.mr,12,76.454,114.3,6.2968,0.5247,4.5,228.6,2,34.925,7.1437,34.925,7.1437,202.3,248.3,113.97,-1.28
10s/buick_498_v12.mr,12,76.2,149.225,8.1662,0.6805,4.5,317.5,2.1277,34.925,7.1437,34.925,7.1437,202.3,248.3,113.97,-1.28
10s/cadillac_314_v8.mr,8,79.375,130.175,5.1532,0.6441,4.8,317.5,2.439,39.6875,7.1437,39.6875,7.1437,226.7,226.7,113.34,0
10s/chadwick_707_i6.mr,6,127,152.4,11.5833,1.9306,4,304.8,2,76.2,11.1125,53.975,11.1125,247,255,134.5,-7
10s/chalmers_415_i6.mr,6,101.6,139.7,6.7956,1.1326,4.5,311.15,2.2273,53.975,11.1125,53.975,11.1125,201,247,112,-0.5
10s/charron_302_i4.mr,4,110,130,4.9417,1.2354,4,295.75,2.275,50,10,50,10,179,224,101.25,10.75
10s/christie_v4_1237.mr,4,190.5,177.8,20.2708,5.0677,4,774.7,4.3571,76.2,15.875,76.2,15.875,205,230,111.25,-1.25
10s/continental_281_i4.mr,4,104.775,133.35,4.5989,1.1497,4,266.7,2,57.15,8.7312,57.15,8.7312,212.7,237.3,112.5,-5.35
10s/continental_350_i4.mr,4,114.3,139.7,5.7337,1.4334,4,279.4,2,57.15,9.525,57.15,9.525,196.9,237.2,110.62,-3.53
10s/continental_421_i6.mr,6,104.775,133.35,6.8984,1.1497,4,279.4,2.0952,50.8,8.7312,50.8,8.7312,198,222.5,108.88,-0.12
10s/continental_4n_192_i4.mr,4,88.9,127,3.1532,0.7883,4.412,260.35,2.05,44.0531,7.1437,44.0531,8.7312,191.5,230.9,110.39,-3.26
10s/continental_6n_289_i6.mr,6,88.9,127,4.7299,0.7883,4.412,260.35,2.05,44.0531,7.1437,44.0531,8.7312,198,222.5,108.88,-0.12
10s/continental_6p_348_i6.mr,6,95.25,133.35,5.7012,0.9502,4,263.525,1.9762,42.8625,8.7312,42.8625,8.7312,198,222.5,108.88,-0.12
10s/continental_7n_303_i6.mr,6,88.9,133.35,4.9664,0.8277,4.217,260.35,1.9524,42.8625,8.6102,42.8625,8.6102,198,234,106,-3
10s/continental_7w_224_i6.mr,6,82.55,114.3,3.6705,0.6117,4.456,215.9,1.8889,39.6875,7.1437,39.6875,7.1437,213,247,115,-3.5
10s/cottin_230_i4.mr,4,100,120,3.7699,0.9425,4,249,2.075,47,11,47,11,195,234,110.75,-1.75
10s/csb_302_i4.mr,4,110,130,4.9417,1.2354,4,300,2.3077,50,10,50,10,180,242,112.5,2.5
10s/cunningham_408_i4.mr,4,120.65,146.05,6.6789,1.6697,4,319.0875,2.1848,47.625,7.9375,47.625,9.525,180,225,106.25,1.25
10s/davis_226_v8.mr,8,76.2,101.6,3.7067,0.4633,4.23,203.2,2,33.3375,5.5563,33.3375,5.5563,200,230,110,0
10s/de_dion_244_v8.mr,8,70,130,4.0024,0.5003,4,265,2.0385,33.5,6,33.5,6,205,225,110,-2.5
10s/de_dion_84_i4.mr,4,66,100,1.3685,0.3421,3.75,235,2.35,33,7,33,7,225,225,112.5,0
10s/deltal_302_i4.mr,4,101.6,152.4,4.9422,1.2356,4.25,368.3,2.4167,69.85,12.7,69.85,12.7,218,256,119.5,0.5
10s/dorris_377_i6.mr,6,101.6,127,6.1778,1.0296,4,304.8,2.4,44.45,8.7312,44.45,8.7312,215,235,112.5,-5
10s/empire_212_i6.mr,6,76.2,127,3.475,0.5792,4,228.6,1.8,41.275,7.9375,41.275,7.9375,199.5,230,109.12,-6.12
10s/enger_227_v12.mr,12,66.675,88.9,3.7248,0.3104,4,190.5,2.1429,33.3375,7.9375,33.3375,7.9375,220,230,107.5,-2.5
10s/falls_180_i6.mr,6,76.2,107.95,2.9537,0.4923,4.803,215.9,2,34.925,7.1437,34.925,7.1437,209,235,112.5,-5
10s/farcot_123_i4.mr,4,80,100,2.0106,0.5027,4,200,2,35,7,35,7,184,218,102.5,4.5
10s/ferro_12_351_v12.mr,12,73.025,114.3,5.7446,0.4787,4.25,228.6,2,31.75,6.4262,31.75,6.4262,210,230,110,-5
10s/ferro_13_162_v8.mr,8,66.675,95.25,2.6605,0.3326,4.2,177.8,1.8667,26.9875,6.9273,26.9875,6.9273,217,233,112.5,-4
10s/ferro_8_265_v8.mr,8,82.55,101.6,4.3502,0.5438,4.23,203.2,2,34.925,7.9375,34.925,7.9375,217,233,112.5,-4
10s/ferro_9_198_v8.mr,8,76.2,88.9,3.2433,0.4054,4.23,177.8,2,31.75,7.9375,31.75,7.9375,217,233,112.5,-4
10s/ford_k_406_i6.mr,6,114.3,107.95,6.6459,1.1077,3.5,215.9,2,44.45,11.1125,44.45,11.1125,210,230,120,-5
10s/ford_t_177_i4.mr,4,95.25,101.6,2.8958,0.724,3.98,177.8,1.75,37.7031,6.35,37.7031,6.35,218.15,217.87,115.3,-6.4
10s/gbs_142_i4.mr,4,82.55,107.95,2.311,0.5778,5,177.8,1.6471,46.0375,5.5563,46.0375,5.5563,210,236,113.5,-1.5
10s/gbs_164_i4.mr,4,88.9,107.95,2.6803,0.6701,5,177.8,1.6471,46.0375,5.5563,46.0375,5.5563,210,236,113.5,-1.5
10s/gbs_189_i4.mr,4,95.25,107.95,3.0768,0.7692,5.03,177.8,1.6471,46.0375,5.5563,46.0375,5.5563,210,236,113.5,-1.5
10s/gbs_221_i4.mr,4,95.25,127,3.6198,0.9049,5.348,260.35,2.05,42.8625,9.1281,42.8625,9.1281,210,236,113.5,-1.5
10s/gregoire_147_i4.mr,4,80,120,2.4127,0.6032,3.75,250.8,2.09,40,8,40,8,175,233,104.5,12
10s/haynes_356_v12.mr,12,69.85,127,5.8399,0.4867,4,260.858,2.054,34.925,7.9375,34.925,7.9375,210,229,111.25,1.25
10s/hollier_240_v8.mr,8,76.2,107.95,3.9383,0.4923,4,254,2.3529,34.925,9.525,34.925,9.525,205,230,111.25,-1.25
10s/holt_120hp_2121_i6.mr,6,190.5,203.2,34.75,5.7917,4,431.8,2.125,76.2,11.1125,76.2,12.7,235,235,117.5,0
10s/hotchkiss_173_i4.mr,4,95,100,2.8353,0.7088,3.75,213.5,2.135,50,10,50,10,196,234,111,-4
10s/hs_192_i4.mr,4,88.9,127,3.1532,0.7883,4.25,279.4,2.2,44.45,7.9375,44.45,7.9375,233,233,108.5,0
10s/hs_283_v8.mr,8,76.2,127,4.6333,0.5792,4.5,279.4,2.2,38.1,8.7312,38.1,8.7312,217,233,112.5,-4
10s/hs_332_v8.mr,8,82.55,127,5.4377,0.6797,5.558,279.4,2.2,39.6875,9.525,39.6875,9.525,217,233,112.5,-4
10s/hs_415_i6.mr,6,101.6,139.7,6.7956,1.1326,4,317.5,2.2727,47.625,7.9375,47.625,7.9375,212,233,111.25,-2.75
10s/if_8_360_i8.mr,8,85,130,5.9015,0.7377,5.5,260,2,38,8,38,8,225,235,112.5,-5
10s/julian_668_i6.mr,6,114.3,177.8,10.9462,1.8244,4,355.6,2,77.7875,9.525,77.7875,9.525,203,235,112,-4.5
10s/king_238_v8.mr,8,69.85,127,3.8933,0.4867,4.2,266.7,2.1,34.925,11.9063,34.925,11.9063,225,225,112.5,0
10s/king_283_v8.mr,8,76.2,127,4.6333,0.5792,4.2,266.7,2.1,34.925,11.9063,34.925,11.9063,225,225,112.5,0
10s/lanchester_151_i4.mr,4,101.6,76.2,2.4711,0.6178,4,177.8,2.3333,38.1,9.525,38.1,9.525,202,225,99.75,5.75
10s/lancia_442_v12.mr,12,80,120,7.2382,0.6032,4.5,225,1.875,40,9,40,9,220,230,113,-3
10s/le_roi_138_i4.mr,4,79.375,114.3,2.2624,0.5656,4.109,203.2,1.7778,41.275,4.7625,41.275,4.7625,194,230,108.5,1.5
10s/luc_court_132_i4.mr,4,70,140,2.1551,0.5388,4,297.5,2.125,30,6.5,30,6.5,150,240,105,0
10s/lycoming_k_192_i4.mr,4,88.9,127,3.1532,0.7883,4.348,241.3,1.9,34.925,7.7755,34.925,7.7755,217,233,112.5,-4
10s/lycoming_ts_354_i6.mr,6,98.425,127,5.7977,0.9663,4.4,273.05,2.15,46.0375,7.9375,42.8625,7.9375,215,227,108,0.5
10s/lycoming_u_166_i4.mr,4,82.55,127,2.7189,0.6797,4.25,241.3,1.9,34.925,7.7755,34.925,7.7755,217,233,112.5,-4
10s/marmon_468_i6.mr,6,107.95,139.7,7.6715,1.2786,4,323.85,2.3182,55.5625,9.525,55.5625,9.525,196,237,111.75,-5.25
10s/mercer_318_i4.mr,4,114.3,127,5.2125,1.3031,4,317.5,2.5,57.15,11.1125,57.15,11.1125,230.6,286.6,110,-2
10s/mk_302_i4.mr,4,101.6,152.4,4.9422,1.2356,4.753,339.725,2.2292,39.246,9.91,43.878,10.97,210,235,96.25,-28.75
10s/motobloc_230_i4.mr,4,100,120,3.7699,0.9425,3.75,285,2.375,50,10,50,10,180,230,105,5
10s/national_339_v12.mr,12,69.85,120.65,5.5479,0.4623,4,269.875,2.2368,34.925,9.525,34.925,9.525,216,225.9,112.28,-1.73
10s/national_370_v12.mr,12,73.025,120.65,6.0638,0.5053,4,269.875,2.2368,34.925,9.525,34.925,9.525,216,225.9,112.28,-1.73
10s/northway_192_i4.mr,4,88.9,127,3.1532,0.7883,3.75,263.525,2.075,43.6563,7.9375,43.6563,7.9375,203,235,112,-4.5
10s/northway_247_v8.mr,8,73.025,120.65,4.0425,0.5053,4.2,241.3,2,28.575,8.7312,28.575,8.7312,203,235,112,-4.5
10s/northway_289_i6.mr,6,88.9,127,4.7299,0.7883,3.75,263.525,2.075,43.6563,7.9375,43.6563,7.9375,203,235,112,-4.5
10s/northway_298_i4.mr,4,107.95,133.35,4.8819,1.2205,4,279.4,2.0952,46.4344,8.7312,46.4344,8.7312,203,235,112,-4.5
10s/northway_346_v8.mr,8,88.9,114.3,5.6758,0.7095,4,241.3,2.1111,38.1,8.7312,38.1,8.7312,203,235,112,-4.5
10s/northway_447_i6.mr,6,107.95,133.35,7.3228,1.2205,3.75,279.4,2.0952,44.8469,8.7312,44.8469,8.7312,203,235,112,-4.5
10s/packard_299_v12.mr,12,67.4688,114.3,4.9037,0.4086,5.88,228.6,2,36.5125,8.636,36.5125,8.636,215,232,111.75,-0.75
10s/packard_424_v12.mr,12,76.2,127,6.95,0.5792,4,304.8,2.4,42.0687,8.7312,42.0687,8.7312,206,229,111.25,-0.75
10s/peerless_221_i4.mr,4,95.25,127,3.6198,0.9049,4,260.35,2.05,47.625,9.525,47.625,9.525,191.5,230.9,110.39,-3.26
10s/pullman_525_i6.mr,6,114.3,139.7,8.6006,1.4334,4,298.45,2.1364,53.975,7.9375,53.975,7.9375,203,235,112,-4.5
10s/rbvz_275_i4.mr,4,105,130,4.5027,1.1257,3.5,280,2.1538,50,10,50,10,180,220,110,0
10s/rbvz_296_i4.mr,4,105,140,4.849,1.2123,4,280,2,50,10,50,10,180,220,110,0
10s/renault_65_i2.mr,2,75,120,1.0603,0.5301,4,260,2.1667,30,6,30,6,182.5,245.5,102,-12.75
10s/rossel_276_i4.mr,4,120,100,4.5239,1.131,4,236,2.36,50,10,50,10,192,220,105,1
10s/rutenber_230_i6.mr,6,79.375,127,3.7706,0.6284,4.068,241.3,1.9,33.3375,7.9375,33.3375,7.9375,215,235,115,-7.5
10s/rutenber_294_i4.mr,4,104.775,139.7,4.8179,1.2045,4,304.8,2.1818,47.625,8.7312,47.625,8.7312,215,240,116.25,-6.25
10s/rutenber_348_i6.mr,6,95.25,133.35,5.7012,0.9502,4,304.8,2.2857,46.8312,8.7312,46.8312,8.7312,208,242,114,-8
10s/saxon_87_i4.mr,4,66.675,101.6,1.419,0.3547,4,203.2,2,30.1625,6.35,30.1625,6.35,213,247,115,-3.5
10s/schebler_507_v12.mr,12,82.55,127,8.1566,0.6797,4,233.3625,1.8375,39.6875,7.9375,39.6875,7.9375,205,225,110,-2.5
10s/stevens_duryea_510_i6.mr,6,112.7125,139.7,8.3634,1.3939,3.846,295.275,2.1136,57.15,11.1125,57.15,11.1125,203,235,112,-4.5
10s/sultan_119_i4.mr,4,75,110,1.9439,0.486,4,250,2.2727,30,6,30,6,200,252,117,-5
10s/supreme_166_i4.mr,4,82.55,127,2.7189,0.6797,4.25,254,2,44.45,7.1437,44.45,7.1437,213,247,115,8.5
10s/supreme_249_i6.mr,6,82.55,127,4.0783,0.6797,4.25,254,2,44.45,7.1437,44.45,7.1437,213,247,115,8.5
10s/supreme_295_v12.mr,12,63.5,127,4.8264,0.4022,4.5,279.4,2.2,38.1,7.1437,38.1,7.1437,213,247,115,8.5
10s/supreme_356_v12.mr,12,69.85,127,5.8399,0.4867,4.5,279.4,2.2,38.1,7.1437,38.1,7.1437,213,247,115,8.5
10s/teetor_230_i6.mr,6,79.375,127,3.7706,0.6284,4.618,241.3,1.9,34.925,7.9375,34.925,7.9375,213,247,115,8.5
10s/teetor_572_i6.mr,6,114.3,152.4,9.3825,1.5637,4.5,304.8,2,38.1,8.636,38.1,8.636,216,232,104.5,0
10s/unic_119_i4.mr,4,75,110,1.9439,0.486,4,247.5,2.25,35,7,35,7,186,243,119.25,-7.75
10s/vinot_135_i4.mr,4,80,110,2.2117,0.5529,4,250,2.2727,35,7,35,7,180,210,105,0
10s/weidely_341_i6.mr,6,92.075,139.7,5.5811,0.9302,4,288.925,2.0682,49.2125,8.7312,49.2125,8.7312,210,230,110,-5
10s/weidely_390_v12.mr,12,73.025,127,6.3829,0.5319,4.615,254,2,33.3375,6.35,33.3375,6.35,214,226.5,110.12,-2.88
10s/weidely_d_212_i4.mr,4,88.9,139.7,3.4686,0.8671,4,279.4,2,47.625,7.9375,47.625,7.9375,225,220,113.75,-3.75
10s/weidely_m_243_i4.mr,4,95.25,139.7,3.9818,0.9954,3.993,304.8,2.1818,47.625,7.9375,47.625,7.9375,225,220,113.75,-3.75
10s/wolseley_189_i4.mr,4,90.4875,120.65,3.1035,0.7759,5.15,250.825,2.0789,25.4,5.5563,30.9562,6.35,188,225,105.25,0.25
10s/wright_201_i4.mr,4,101.6,101.6,3.2948,0.8237,3.5,254,2.5,50.8,9.525,50.8,9.525,180,200,115,0
20s/allen_192_i4.mr,4,88.9,127,3.1532,0.7883,4.25,269.875,2.125,41.275,7.9375,41.275,7.9375,214,238,113,-4
20s/ansted_224_i6.mr,6,82.55,114.3,3.6705,0.6117,4.55,215.9,1.8889,44.45,9.525,44.45,9.525,226,240,116.5,-6.5
20s/ansted_233_i6.mr,6,84.1375,114.3,3.813,0.6355,4.5,215.9,1.8889,44.45,11.1125,44.45,11.1125,226,240,116.5,-6.5
20s/ansted_271_i6.mr,6,84.1375,133.35,4.4485,0.7414,4.5,233.3625,1.75,44.45,11.1125,44.45,11.1125,226,240,116.5,-6.5
20s/blackhawk_242_i6.mr,6,85.725,114.3,3.9582,0.6597,5.25,234.95,2.0556,42.0687,8.7312,42.0687,8.7312,220,236,114,-3
20s/bugatti_t41_779_i8.mr,8,125,130,12.7627,1.5953,5,265,2.0385,35,12,52,12,225,240,108.75,-3.75
20s/buick_170_i4.mr,4,85.725,120.65,2.7854,0.6964,4,304.8,2.5263,47.625,8.3344,41.275,7.9375,203,242.2,117.79,-5.88
20s/buick_207_i6.mr,6,79.375,114.3,3.3936,0.5656,4.79,254,2.2222,36.5125,8.3344,36.5125,7.9375,286.6,327,117.9,0.1
20s/buick_239_i6.mr,6,84.1375,117.475,3.9189,0.6532,4.3,254,2.1622,39.6875,8.3344,39.6875,8.3344,220,250,108.5,-3.5
20s/buick_242_i6.mr,6,85.725,114.3,3.9582,0.6597,4,223.8375,1.9583,41.275,8.3344,31.75,7.9375,203,242.2,117.79,-5.88
20s/buick_274_i6.mr,6,88.9,120.65,4.4934,0.7489,4.2,273.05,2.2632,47.625,8.3344,41.275,7.9375,286.7,326.4,118.02,0.16
20s/buick_310_i6.mr,6,92.075,127,5.0737,0.8456,4.3,285.75,2.25,47.625,8.3344,39.6875,8.3344,210.1,250.4,115.12,-10.32
20s/cadillac_314_v8.mr,8,79.375,130.175,5.1532,0.6441,4.75,279.4,2.1463,42.8625,8.3344,39.6875,8.3344,262.4,246.4,113.2,0
20s/cadillac_341_v8.mr,8,84.1375,125.4125,5.5783,0.6973,4.9,266.7,2.1266,38.1,9.1281,38.1,9.1281,249.6,225.5,109.48,-4.11
20s/chandler_180_i6.mr,6,76.2,107.95,2.9537,0.4923,4.5,215.9,2,35.7188,7.9375,35.7188,7.9375,247,265.3,109.58,2.08
20s/chandler_196_i6.mr,6,79.375,107.95,3.205,0.5342,5,215.9,2,37.3062,7.9375,37.3062,7.9375,247,265.3,109.58,2.08
20s/chandler_219_i6.mr,6,79.375,120.65,3.5821,0.597,4.5,260.35,2.1579,38.8937,7.9375,38.8937,7.9375,234,249,111.75,-3.25
20s/chandler_255_i8.mr,8,76.2,114.3,4.17,0.5212,5,241.3,2.1111,37.3062,7.9375,35.7188,7.9375,209,236,109.25,4.75
20s/chandler_289_i6.mr,6,88.9,127,4.7299,0.7883,5,260.35,2.05,43.6563,7.9375,43.6563,7.9375,234,249,111.75,-3.25
20s/chandler_303_i8.mr,8,80.9625,120.65,4.9691,0.6211,5,254,2.1053,43.6563,7.9375,40.4812,7.9375,247,265.3,109.58,2.08
20s/chandler_331_i6.mr,6,95.25,127,5.4297,0.9049,5,254,2,43.6563,7.9375,43.6563,7.9375,214,234,109.5,2.5
20s/chandler_340_i8.mr,8,85.725,120.65,5.5709,0.6964,5,254,2.1053,43.6563,7.9375,40.4812,7.9375,215,223.3,107.08,-0.42
20s/chevrolet_135_i4.mr,4,88.9,88.9,2.2073,0.5518,4,173.037,1.9464,38.1,7.1437,38.1,7.1437,233,236,112.25,-5.75
20s/chevrolet_171_i4.mr,4,93.6625,101.6,2.8001,0.7,4.3,187.325,1.8438,33.3375,7.1437,33.3375,7.1437,216,236,113,-11
20s/chevrolet_194_i6.mr,6,84.1375,95.25,3.1775,0.5296,5.017,177.8,1.8667,35.7188,7.0358,35.7188,7.0358,218,231,112.25,-0.75
20s/chrysler_170_i4.mr,4,92.075,104.775,2.7906,0.6976,4.1,200.025,1.9091,36.5125,7.1437,36.5125,7.1437,220,230,111.5,1.5
20s/chrysler_180_i6.mr,6,76.2,107.95,2.9537,0.4923,5.2,241.3,2.2353,33.3375,7.9375,33.3375,7.9375,220,230,111.5,-4.5
20s/chrysler_180_i6_2.mr,6,76.2,107.95,2.9537,0.4923,4.9,241.3,2.2353,33.3375,7.9375,33.3375,7.9375,220,230,111.5,-1.5
20s/chrysler_196_i6.mr,6,79.375,107.95,3.205,0.5342,5.2,241.3,2.2353,37.3062,7.9375,37.3062,7.9375,220,230,111.5,-4.5
20s/chrysler_219_i6.mr,6,79.375,120.65,3.5821,0.597,4.8,254,2.1053,36.5125,7.9375,36.5125,7.9375,220,230,111.5,-4.5
20s/chrysler_249_i6.mr,6,82.55,127,4.0783,0.6797,5.1,265.112,2.0875,43.6563,7.9375,40.4812,7.9375,220,230,111.5,-4.5
20s/chrysler_289_i6.mr,6,88.9,127,4.7299,0.7883,4.75,276.225,2.175,42.0687,7.9375,42.0687,7.9375,220,230,111.5,-4.5
20s/chrysler_310_i6.mr,6,92.075,127,5.0737,0.8456,6,265.112,2.0875,46.0375,7.9375,49.2125,7.9375,220,234,112.5,-3.5
20s/cleveland_166_i6.mr,6,73.025,107.95,2.7127,0.4521,4.7,215.9,2,31.75,7.9375,31.75,7.9375,234,249,111.75,-3.25
20s/cleveland_191_i6.mr,6,76.2,114.3,3.1275,0.5212,4.7,241.3,2.1111,33.3375,7.9375,33.3375,7.9375,208,240,113,-3
20s/continental_11e_215_i6.mr,6,85.725,101.6,3.5184,0.5864,4.94,204.787,2.0156,36.5125,7.9375,33.3375,7.9375,220,230,112.5,-2.5
20s/continental_12e_199_i6.mr,6,82.55,101.6,3.2626,0.5438,5,204.787,2.0156,39.6875,7.9375,36.5125,7.9375,220,225,111.25,-3.75
20s/continental_12m_224_i6.mr,6,82.55,114.3,3.6705,0.6117,5,241.3,2.1111,38.1,7.9375,36.5125,7.9375,228,236,113,-1
20s/continental_12z_240_i8.mr,8,76.2,107.95,3.9383,0.4923,4.66,228.6,2.1176,36.5125,7.9375,33.3375,7.9375,222,222,112.5,-2.5
20s/continental_13k_322_i8.mr,8,85.725,114.3,5.2777,0.6597,5.3,228.6,2,38.1,9.398,34.925,9.398,225,225,112.5,-5
20s/continental_14l_169_i6.mr,6,69.85,120.65,2.774,0.4623,4.79,228.6,1.8947,34.925,7.9375,31.75,7.9375,222,222,112.5,-2.5
20s/continental_14s_269_i8.mr,8,76.2,120.65,4.4017,0.5502,5.5,247.65,2.0526,38.1,7.9375,34.925,7.9375,212,228,110,-4
20s/continental_152_i4.mr,4,85.725,107.95,2.4922,0.6231,4.7,203.2,1.8824,38.1,7.9375,38.1,7.9375,222,222,112.5,-2.5
20s/continental_15l_185_i6.mr,6,73.025,120.65,3.0319,0.5053,5.4,228.6,1.8947,36.5125,7.9375,33.3375,7.9375,222,222,112.5,-2.5
20s/continental_15u_248_i6.mr,6,85.725,117.475,4.0682,0.678,5.06,228.6,1.9459,41.275,7.9375,41.275,7.9375,220,225,111.25,-3.75
20s/continental_21r_428_i6.mr,6,111.125,120.65,7.0209,1.1701,4.24,241.3,2,50.8,10.3187,50.8,10.3187,225,240,111.25,-1.25
20s/continental_269_i8_2.mr,8,76.2,120.65,4.4017,0.5502,5,247.65,2.0526,34.925,7.9375,31.75,7.9375,212,228,110,-4
20s/continental_26l_185_i6.mr,6,73.025,120.65,3.0319,0.5053,5,228.6,1.8947,33.3375,7.9375,30.1625,7.9375,222,222,112.5,-2.5
20s/continental_6e_268_i6.mr,6,85.725,127,4.398,0.733,4.55,266.7,2.1,41.275,7.9375,41.275,7.9375,205,230,111.25,-1.25
20s/continental_6j_331_i6.mr,6,95.25,127,5.4297,0.9049,4.3,279.4,2.2,49.2125,7.9375,49.2125,7.9375,208,228,111,-5
